"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL4062182";"";"";"Small molecule";"";"470.53";"3";"4";"4.49";"89.72";"7";"1";"0";"7";"N";"0.43";"None";"5.45";"3.57";"3.57";"4";"MOL";"-1";"35";"8";"1";"0";"470.1954";"-0.86";"NEUTRAL";"C27H26N4O4";"COc1cc2c(cc1OC)C(c1ccco1)N(C(=O)c1cccnc1NCc1ccncc1)CC2";"COCWFZSMDJLGQK-UHFFFAOYSA-N"
"CHEMBL4553878";"";"";"Unknown";"";"435.52";"3";"3";"4.42";"61.14";"6";"0";"0";"7";"N";"0.40";"None";"7.19";"4.32";"4.11";"3";"MOL";"-1";"32";"6";"0";"0";"435.2046";"-0.21";"NEUTRAL";"C26H29NO5";"COc1cc2c(cc1OC)CN(C/C=C/COc1ccc3c(C)c(C)c(=O)oc3c1)CC2";"ANDDRXHQHKELJW-AATRIKPKSA-N"
"CHEMBL147055";"";"";"Small molecule";"";"509.65";"3";"4";"5.38";"70.00";"5";"2";"2";"10";"N";"0.28";"13.74";"7.43";"5.00";"4.68";"4";"MOL";"-1";"38";"5";"2";"2";"509.2566";"-0.44";"NEUTRAL";"C33H35NO4";"O=C(CCc1cccc2ccccc12)c1ccccc1OCC(O)CN1CCC(O)(c2ccccc2)CC1";"NVSXFDQTCYVKHH-UHFFFAOYSA-N"
"CHEMBL2132650";"";"";"Small molecule";"";"467.50";"2";"2";"4.76";"66.88";"6";"0";"0";"4";"N";"0.38";"None";"1.38";"5.13";"5.13";"5";"MOL";"-1";"35";"7";"0";"0";"467.1758";"-1.62";"NEUTRAL";"C27H22FN5O2";"O=C(c1ccoc1)N1CCN(c2cc(-c3ccccc3F)nc3cc(-c4ccccc4)nn23)CC1";"BEDRMVVWKZKPDH-UHFFFAOYSA-N"
"CHEMBL3263836";"";"";"Small molecule";"";"513.57";"2";"3";"4.28";"117.24";"9";"2";"1";"9";"N";"0.44";"12.34";"None";"3.59";"3.59";"3";"MOL";"-1";"36";"10";"2";"1";"513.1570";"-0.92";"NEUTRAL";"C25H27N3O7S";"COc1cc(C(=O)N[C@H](c2nc(C(=O)Nc3ccc4c(c3)OCO4)cs2)C(C)C)cc(OC)c1OC";"HYPGJXOYIZFELR-NRFANRHFSA-N"
"CHEMBL1829528";"";"";"Small molecule";"";"510.58";"2";"2";"4.97";"101.27";"8";"0";"1";"5";"N";"0.41";"None";"None";"5.00";"5.00";"2";"MOL";"-1";"37";"8";"0";"1";"510.2254";"2.30";"NEUTRAL";"C29H34O8";"CC(=O)O[C@@H]1C[C@@H](C)[C@@]23C[C@@H](C[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccoc1)C(C)(C)O3";"HJXBCJUBOCBSHO-HUDRDOLLSA-N"
"CHEMBL413894";"";"";"Small molecule";"";"666.68";"2";"4";"2.75";"178.03";"13";"1";"2";"8";"N";"0.32";"13.60";"None";"2.98";"2.98";"2";"MOL";"-1";"48";"13";"1";"2";"666.2312";"2.03";"NEUTRAL";"C35H38O13";"CC(=O)OC[C@]12[C@H](OC(=O)c3ccccc3)C(=O)[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(=O)c1ccccc1";"YBVNNKHLQUZXTL-CRPDCDKESA-N"
"CHEMBL2204299";"";"";"Small molecule";"";"487.58";"12";"14";"3.76";"90.50";"6";"1";"0";"5";"N";"0.59";"13.51";"7.59";"2.16";"1.76";"3";"MOL";"-1";"36";"7";"1";"0";"487.2384";"-1.17";"NEUTRAL";"C28H30FN5O2";"N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)N[C@H]3CCCC[C@@H]3F)c(=O)n3ccccc23)CC1";"BKXHYASUZZNKFX-GOTSBHOMSA-N"
"CHEMBL2203594";"";"";"Small molecule";"";"484.68";"3";"3";"5.90";"91.67";"4";"2";"1";"5";"N";"0.47";"4.62";"None";"5.56";"2.85";"0";"MOL";"-1";"35";"5";"2";"1";"484.3189";"3.27";"ACID";"C30H44O5";"C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C([C@@H](O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O)C(=O)O";"SAZFHNNKAYSDKP-LOHDOYQRSA-N"
"CHEMBL4171064";"";"";"Small molecule";"";"537.65";"3";"3";"6.03";"132.69";"8";"3";"2";"8";"N";"0.18";"10.90";"3.87";"6.67";"6.67";"4";"MOL";"-1";"39";"9";"3";"2";"537.1947";"-2.07";"NEUTRAL";"C29H27N7O2S";"Cc1cccc(Nc2nc(SCC(=O)NC(=O)Nc3ccccn3)nc(-c3ccc(C(C)C)cc3)c2C#N)c1";"NAFOGLUGMQYXOZ-UHFFFAOYSA-N"
"CHEMBL4649501";"";"";"Unknown";"";"637.74";"2";"5";"7.08";"109.60";"8";"1";"2";"11";"N";"0.15";"None";"8.36";"6.80";"5.79";"5";"MOL";"-1";"48";"9";"1";"2";"637.2689";"-1.13";"NEUTRAL";"C39H35N5O4";"COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccc(Oc4ccc(-c5ccccn5)c(C#N)c4)nc3)cc1)CC2";"YXRXEFGONUMTKW-RIYZIHGNSA-N"
"CHEMBL4861299";"";"";"Unknown";"";"671.76";"2";"3";"5.77";"125.75";"11";"1";"3";"11";"N";"0.18";"None";"8.46";"5.93";"4.83";"6";"MOL";"-1";"50";"12";"1";"3";"671.2856";"-1.12";"NEUTRAL";"C38H37N7O5";"COc1cc2c(cc1OC)CN(CCc1ccc(-n3nnc(-c4cc(OC)c(OC)cc4NC(=O)c4cccc5cccnc45)n3)cc1)CC2";"PJCNIGJMZHBDBB-UHFFFAOYSA-N"
"CHEMBL1773387";"";"";"Small molecule";"";"460.92";"2";"2";"6.09";"64.27";"5";"0";"1";"5";"N";"0.36";"None";"0.48";"5.12";"5.12";"4";"MOL";"-1";"33";"6";"0";"1";"460.1190";"-0.99";"NEUTRAL";"C26H21ClN2O4";"COc1ccc(C2CC(c3ccc(Cl)cc3)=NN2C(=O)c2cc3ccccc3o2)cc1OC";"AOJRBGFAOMUOKO-UHFFFAOYSA-N"
"CHEMBL357467";"";"";"Small molecule";"";"692.72";"3";"6";"4.00";"148.60";"13";"0";"2";"12";"N";"0.20";"None";"5.73";"2.21";"2.20";"3";"MOL";"-1";"50";"14";"0";"2";"692.2581";"0.06";"NEUTRAL";"C36H40N2O12";"COc1ccc(C2CC(=O)c3c(OC(C)=O)cc(OCC(=O)N4CCN(Cc5ccc(OC)c(OC)c5OC)CC4)cc3O2)cc1OC(C)=O";"RNMHQYXPVKLDTC-UHFFFAOYSA-N"
"CHEMBL1829522";"";"";"Small molecule";"";"646.69";"2";"11";"4.92";"147.80";"11";"1";"2";"7";"N";"0.28";"13.67";"None";"5.23";"5.23";"3";"MOL";"-1";"47";"11";"1";"2";"646.2414";"1.99";"NEUTRAL";"C36H38O11";"CC(=O)O[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@](C)(O)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccoc4)[C@]12C)[C@H]3OC(=O)c1ccccc1";"YFRPRSJNPDRRQZ-QXIWUYFJSA-N"
"CHEMBL203365";"";"7-Deoxypaclitaxel";"Small molecule";"";"837.92";"3";"4";"4.76";"201.06";"13";"3";"2";"10";"N";"0.14";"11.92";"None";"4.84";"4.84";"3";"MOL";"-1";"61";"14";"3";"2";"837.3360";"1.71";"NEUTRAL";"C47H51NO13";"CC(=O)O[C@H]1C(=O)[C@]2(C)CC[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C";"KNDOYLWKJXBKBV-ABSZOUAASA-N"
"CHEMBL2088066";"";"";"Small molecule";"";"558.62";"6";"11";"5.79";"107.98";"10";"0";"2";"13";"N";"0.28";"None";"None";"6.16";"6.16";"2";"MOL";"-1";"40";"10";"0";"2";"558.2465";"0.41";"NEUTRAL";"C30H38O10";"CCCC(C)C(=O)OCc1cc(OC)c2c(c1-c1c(COC(=O)C(C)CCC)cc(OC)c3c1OCO3)OCO2";"FPWQJMCVOXRKBB-UHFFFAOYSA-N"
"CHEMBL3612146";"";"";"Small molecule";"";"487.55";"3";"4";"3.04";"54.34";"5";"1";"0";"7";"N";"0.56";"11.16";"9.82";"4.41";"2.26";"3";"MOL";"-1";"34";"5";"1";"0";"487.1541";"-1.49";"BASE";"C25H24F3N3O2S";"CCN(CC)CCCn1c(=O)/c(=C/c2ccc(F)c(F)c2)s/c1=C1/C(=O)Nc2ccc(F)cc21";"NPRJNAAUEYBLPR-YPJIYGPMSA-N"
"CHEMBL3582183";"";"";"Small molecule";"";"747.73";"3";"5";"6.09";"155.54";"13";"1";"3";"14";"N";"0.12";"11.88";"None";"5.35";"5.35";"4";"MOL";"-1";"54";"14";"1";"3";"747.2327";"0.36";"NEUTRAL";"C39H38FNO13";"COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)c1)C2=O";"SPGQDVWNVYQKAD-PCCUFMBJSA-N"
"CHEMBL1076853";"";"";"Small molecule";"";"677.83";"1";"2";"6.93";"101.99";"10";"0";"2";"22";"N";"0.06";"None";"10.27";"7.05";"4.27";"3";"MOL";"-1";"49";"10";"0";"2";"677.3564";"-0.08";"BASE";"C39H51NO9";"COc1ccc(C(C(=O)OCCCCCN(C)CCCCCOC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)c2ccc(OC)cc2)cc1";"BVOJPMLMSWLMNL-LPYMAVHISA-N"
"CHEMBL4089912";"";"";"Small molecule";"";"561.66";"1";"3";"6.34";"108.01";"8";"2";"2";"11";"N";"0.22";"13.02";"None";"5.47";"5.47";"4";"MOL";"-1";"40";"9";"2";"2";"561.1934";"-0.99";"NEUTRAL";"C30H31N3O6S";"COc1cc(C(=O)NC(c2nc(C(=O)Nc3ccccc3Oc3ccccc3)cs2)C(C)C)cc(OC)c1OC";"PGRTZBOHBMJCAE-UHFFFAOYSA-N"
"CHEMBL149228";"";"";"Small molecule";"";"372.44";"3";"4";"2.59";"53.01";"5";"1";"0";"7";"N";"0.76";"None";"6.65";"2.64";"2.57";"2";"MOL";"-1";"27";"5";"1";"0";"372.1849";"-1.56";"NEUTRAL";"C21H25FN2O3";"CC(=O)c1cccc(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)c1";"XEBXRYROCRXBPW-UHFFFAOYSA-N"
"CHEMBL2170689";"";"";"Small molecule";"";"327.77";"4";"4";"3.92";"59.30";"3";"1";"0";"3";"N";"0.79";"3.95";"None";"4.00";"0.82";"3";"MOL";"-1";"23";"4";"1";"0";"327.0662";"-0.94";"ACID";"C18H14ClNO3";"Cc1cccc2c(CC(=O)O)cn(C(=O)c3ccc(Cl)cc3)c12";"ZZYDJJSXJIUDJV-UHFFFAOYSA-N"
"CHEMBL2087534";"";"2-Deoxyecdysone 3,22,25-Triacetate";"Small molecule";"";"574.76";"1";"4";"5.48";"116.20";"8";"1";"2";"8";"N";"0.30";"13.78";"None";"4.09";"4.09";"0";"MOL";"-1";"41";"8";"1";"2";"574.3506";"2.89";"NEUTRAL";"C33H50O8";"CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](C1)C(=O)C=C1[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)[C@@H](CCC(C)(C)OC(C)=O)OC(C)=O)CC[C@@]12O";"MXUULJJMQWUITM-BRWLXSSGSA-N"
"CHEMBL1945305";"";"";"Small molecule";"";"444.39";"3";"3";"4.82";"99.93";"6";"1";"0";"7";"N";"0.41";"12.67";"None";"4.46";"4.46";"3";"MOL";"-1";"32";"8";"1";"0";"444.1133";"-1.14";"NEUTRAL";"C22H18F2N2O6";"COc1cc(C(=O)Nc2ccc(-c3cc(F)cc(F)c3)cc2[N+](=O)[O-])cc(OC)c1OC";"UCSAAECBPXPZFV-UHFFFAOYSA-N"
"CHEMBL2087530";"";"Polypodine B 2,3,22,25-Tetraacetate";"Small molecule";"";"664.79";"1";"4";"3.25";"182.96";"12";"3";"2";"9";"N";"0.24";"12.52";"None";"1.55";"1.55";"0";"MOL";"-1";"47";"12";"3";"2";"664.3459";"2.37";"NEUTRAL";"C35H52O12";"CC(=O)O[C@H]1C[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@@](C)(O)[C@@H](CCC(C)(C)OC(C)=O)OC(C)=O)CC[C@@]4(O)C3=CC(=O)[C@]2(O)C[C@H]1OC(C)=O";"OFDHBVAWBZOBKP-HOAMXZPWSA-N"
"CHEMBL3092485";"";"";"Small molecule";"";"402.41";"7";"19";"4.97";"99.41";"7";"1";"0";"6";"N";"0.36";"None";"4.19";"5.28";"5.28";"4";"MOL";"-1";"30";"8";"1";"0";"402.1328";"-1.44";"NEUTRAL";"C22H18N4O4";"COc1ccc(-c2nc(Nc3cccc([N+](=O)[O-])c3)c3ccccc3n2)cc1OC";"GREUUZTVKZZOGK-UHFFFAOYSA-N"
"CHEMBL2114384";"";"";"Small molecule";"";"303.41";"4";"4";"4.00";"42.15";"3";"1";"0";"2";"N";"0.78";"None";"9.76";"4.80";"3.06";"3";"MOL";"-1";"23";"3";"2";"0";"303.1735";"-0.96";"BASE";"C20H21N3";"Cc1cc(C)c2c(N)c3c(nc2c1)N(Cc1ccccc1)CC3";"QXMWWMGJOMIBNM-UHFFFAOYSA-N"
"CHEMBL3417569";"";"";"Small molecule";"";"841.00";"11";"90";"5.40";"209.67";"12";"1";"3";"8";"N";"0.20";"12.16";"None";"6.54";"6.54";"2";"MOL";"-1";"60";"14";"1";"3";"840.3404";"0.77";"NEUTRAL";"C45H52N4O10S";"CC1(C)CC[C@]2(C(=O)NCC(=O)OCC#CCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1";"ATBHJBNVRXUIPV-GRKOGERCSA-N"
"CHEMBL4549899";"";"";"Unknown";"";"845.09";"2";"2";"10.02";"154.25";"9";"3";"2";"11";"N";"0.06";"None";"3.70";"9.28";"9.28";"3";"MOL";"-1";"62";"10";"4";"2";"844.4663";"1.40";"NEUTRAL";"C52H64N2O8";"CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](OC(=O)c5ccccc5C(=O)Nc5cccc(N)c5)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)OCc1ccccc1";"CUALHVXKOWWEMG-SOVIBZHYSA-N"
"CHEMBL4459518";"";"";"Unknown";"";"458.51";"9";"31";"3.83";"75.71";"5";"1";"0";"9";"N";"0.35";"None";"5.53";"4.28";"4.28";"2";"MOL";"-1";"33";"6";"1";"0";"458.2017";"-0.93";"NEUTRAL";"C25H28F2N2O4";"CN(CCOC(=O)/C=C/C(=O)c1ccc(F)cc1)C(C(=O)NC(C)(C)C)c1ccc(F)cc1";"RJGWWNVHLMPYEN-BUHFOSPRSA-N"
"CHEMBL2139627";"";"";"Small molecule";"";"477.54";"1";"2";"5.16";"53.74";"5";"0";"1";"4";"N";"0.36";"None";"1.73";"5.99";"5.99";"5";"MOL";"-1";"36";"6";"0";"1";"477.1965";"-1.76";"NEUTRAL";"C29H24FN5O";"O=C(c1ccccc1)N1CCN(c2cc(-c3ccccc3)nc3cc(-c4cccc(F)c4)nn23)CC1";"OUZXXYMSNMFAGF-UHFFFAOYSA-N"
"CHEMBL155423";"";"";"Small molecule";"";"356.25";"4";"4";"3.21";"44.12";"4";"0";"0";"3";"N";"0.41";"None";"0.29";"3.32";"3.32";"3";"MOL";"-1";"25";"4";"0";"0";"356.0584";"-1.00";"NEUTRAL";"C16H9F5N2O2";"Cn1c(=O)c(COc2c(F)c(F)c(F)c(F)c2F)nc2ccccc21";"BOSRRQVVCBJIKL-UHFFFAOYSA-N"
"CHEMBL315250";"";"";"Small molecule";"";"502.66";"1";"1";"6.96";"44.53";"5";"1";"2";"8";"N";"0.25";"9.62";"5.02";"7.63";"7.62";"5";"MOL";"-1";"38";"5";"1";"2";"502.2733";"-0.67";"NEUTRAL";"C33H34N4O";"CN(C)c1ccc(-c2nc(-c3ccc(O)cc3)n(CCc3ccccc3)c2-c2ccc(N(C)C)cc2)cc1";"QPHYPPILGXVHSR-UHFFFAOYSA-N"
"CHEMBL224523";"LATILAGASCENES F";"Latilagascenes F";"Small molecule";"";"440.58";"1";"2";"4.73";"76.13";"5";"1";"0";"2";"N";"0.53";"None";"None";"5.20";"5.20";"1";"MOL";"-1";"32";"5";"1";"0";"440.2563";"2.22";"NEUTRAL";"C27H36O5";"C/C1=C\[C@@H]2[C@H](CC[C@@]3(C)O[C@@H]3C[C@@H](O)[C@@H](C)CC(OC(=O)c3ccccc3)C1=O)C2(C)C";"NSBCJLAQWOWSBG-JDXPXHIYSA-N"
"CHEMBL3973949";"";"";"Small molecule";"";"391.40";"4";"5";"3.18";"93.36";"4";"1";"0";"4";"N";"0.69";"None";"1.40";"2.58";"2.58";"3";"MOL";"-1";"29";"6";"2";"0";"391.1332";"-1.06";"NEUTRAL";"C22H18FN3O3";"NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3C(=O)CCCC3=O)cc2n1";"ROOSHFSVNCXONY-UHFFFAOYSA-N"
"CHEMBL3582170";"";"";"Small molecule";"";"733.74";"4";"12";"6.45";"138.47";"12";"1";"3";"14";"N";"0.11";"11.98";"None";"5.98";"5.98";"4";"MOL";"-1";"53";"13";"1";"3";"733.2535";"0.30";"NEUTRAL";"C39H40FNO12";"COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)c1)C2";"HYIPBGSVFCLHGF-DFHZLNFVSA-N"
"CHEMBL3355375";"";"";"Small molecule";"";"458.58";"3";"4";"6.39";"35.42";"4";"1";"1";"9";"N";"0.30";"None";"9.55";"6.79";"4.66";"4";"MOL";"-1";"34";"4";"1";"1";"458.2370";"-0.37";"BASE";"C29H31FN2O2";"COc1ccc2c(c1OC)CC[C@@H]2NCCCCc1cn(-c2ccc(F)cc2)c2ccccc12";"XXHIDGAREGGPBO-SANMLTNESA-N"
"CHEMBL3330504";"";"";"Small molecule";"";"544.47";"6";"9";"7.00";"92.31";"8";"1";"2";"8";"N";"0.17";"12.55";"2.02";"7.75";"7.75";"5";"MOL";"-1";"37";"7";"1";"2";"543.0800";"-2.18";"NEUTRAL";"C27H19Cl2N7S";"N#Cc1c(Nc2ccccc2Cl)nc(SCc2cn(Cc3ccccc3Cl)nn2)nc1-c1ccccc1";"FGCASQKWMVBRFL-UHFFFAOYSA-N"
"CHEMBL3898212";"";"";"Small molecule";"";"397.27";"8";"21";"5.52";"35.53";"3";"0";"1";"5";"N";"0.42";"None";"None";"5.33";"5.33";"3";"MOL";"-1";"25";"3";"0";"1";"396.0361";"0.01";"NEUTRAL";"C21H17BrO3";"COc1cc(/C=C/C(=O)c2ccc3ccccc3c2)cc(Br)c1OC";"DXZRQCHOTDRBCT-JXMROGBWSA-N"
"CHEMBL210276";"3,7-DIHYDROXYFLAVONE";"3,7-Dihydroxy-Flavone|3,7-Dihydroxyflavone|7-Hydroxyflavonol";"Small molecule";"";"254.24";"31";"42";"2.87";"70.67";"4";"2";"0";"1";"N";"0.70";"6.32";"None";"2.42";"1.34";"3";"MOL";"-1";"19";"4";"2";"0";"254.0579";"0.95";"ACID";"C15H10O4";"O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12";"UWQJWDYDYIJWKY-UHFFFAOYSA-N"
"CHEMBL4218361";"";"";"Small molecule";"";"494.63";"3";"8";"5.71";"78.90";"6";"0";"1";"4";"N";"0.39";"None";"None";"6.02";"6.02";"1";"MOL";"-1";"36";"6";"0";"1";"494.2668";"2.25";"NEUTRAL";"C30H38O6";"COc1ccccc1C(=O)O[C@H]1[C@@H](C)C[C@]2(OC(C)=O)C(=O)/C(C)=C/[C@@H]3[C@H](CC/C(C)=C\[C@@H]12)C3(C)C";"MVYPBSAWLJTWDZ-WDWIDUTESA-N"
"CHEMBL3092486";"";"";"Small molecule";"";"402.41";"5";"29";"4.97";"99.41";"7";"1";"0";"6";"N";"0.36";"None";"4.19";"5.28";"5.28";"4";"MOL";"-1";"30";"8";"1";"0";"402.1328";"-1.37";"NEUTRAL";"C22H18N4O4";"COc1ccc(-c2nc(Nc3ccc([N+](=O)[O-])cc3)c3ccccc3n2)cc1OC";"IEQRCWORKDNNAK-UHFFFAOYSA-N"
"CHEMBL2139052";"";"";"Small molecule";"";"417.47";"6";"7";"3.27";"76.11";"7";"0";"0";"4";"N";"0.51";"None";"2.75";"2.93";"2.93";"4";"MOL";"-1";"31";"8";"0";"0";"417.1801";"-1.63";"NEUTRAL";"C23H23N5O3";"COc1cccc(-c2cc3nc(C)cc(N4CCN(C(=O)c5ccoc5)CC4)n3n2)c1";"RPOIKMOCRAQGQV-UHFFFAOYSA-N"
"CHEMBL3233504";"";"";"Small molecule";"";"518.56";"6";"7";"5.53";"89.52";"8";"0";"2";"12";"N";"0.23";"None";"None";"4.86";"4.86";"3";"MOL";"-1";"38";"8";"0";"2";"518.1941";"0.04";"NEUTRAL";"C30H30O8";"COc1cc(/C=C/C(=O)c2cccc(C(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)c2)cc(OC)c1OC";"KPXHIHRSEPTTMN-DCIPZJNNSA-N"
"CHEMBL972";"SELEGILINE";"Eldepryl|Emsam|L-SELEGILINE|SELEGILINE|Zelapar";"Small molecule";"4.0";"187.29";"146";"902";"2.18";"3.24";"1";"0";"0";"4";"N";"0.65";"None";"8.67";"2.85";"1.55";"1";"MOL";"0";"14";"1";"0";"0";"187.1361";"-0.95";"BASE";"C13H17N";"C#CCN(C)[C@H](C)Cc1ccccc1";"MEZLKOACVSPNER-GFCCVEGCSA-N"
"CHEMBL314686";"";"";"Small molecule";"";"514.67";"1";"1";"7.63";"44.39";"4";"1";"2";"9";"N";"0.22";"12.39";"5.20";"7.87";"7.87";"5";"MOL";"-1";"39";"5";"1";"2";"514.2733";"-0.54";"NEUTRAL";"C34H34N4O";"CN(C)c1ccc(-c2nc(-c3ccc(/C=C/COc4ccccc4)cc3)[nH]c2-c2ccc(N(C)C)cc2)cc1";"JMNWFYUVWLELQA-CMDGGOBGSA-N"
"CHEMBL4643278";"";"";"Unknown";"";"572.71";"1";"3";"6.51";"68.62";"6";"1";"2";"9";"N";"0.20";"None";"8.36";"6.29";"5.29";"5";"MOL";"-1";"43";"7";"1";"2";"572.2787";"-0.81";"NEUTRAL";"C36H36N4O3";"COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3c(-c4ccccc4)n(C)c4ncccc34)cc1)CC2";"IWVRAZGXUGXZDE-FOCLMDBBSA-N"
"CHEMBL4083430";"";"";"Small molecule";"";"513.60";"3";"4";"4.18";"90.74";"8";"1";"1";"10";"N";"0.34";"None";"7.14";"4.23";"4.04";"4";"MOL";"-1";"38";"9";"1";"1";"513.2376";"-1.48";"NEUTRAL";"C29H31N5O4";"COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccccc3)nn1)CC2";"ZZVOBIJROAWIHZ-UHFFFAOYSA-N"
"CHEMBL223420";"";"";"Small molecule";"";"445.56";"1";"1";"4.68";"66.84";"4";"1";"0";"12";"N";"0.41";"None";"None";"4.69";"4.69";"3";"MOL";"-1";"33";"5";"1";"0";"445.2253";"-0.67";"NEUTRAL";"C28H31NO4";"CCC(=O)N(Cc1ccccc1)CC(O)COc1ccccc1C(=O)CCc1ccccc1";"IIYNHMGEDICQTE-UHFFFAOYSA-N"
"CHEMBL3582168";"";"";"Small molecule";"";"707.70";"7";"21";"6.05";"138.47";"12";"1";"3";"13";"N";"0.16";"13.02";"None";"5.48";"5.48";"4";"MOL";"-1";"51";"13";"1";"3";"707.2378";"0.17";"NEUTRAL";"C37H38FNO12";"COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)c3cc(OC)c(OC)c(OC)c3)c1)C2";"VNMQONKZFZQPCT-JHOUSYSJSA-N"
"CHEMBL1945985";"";"";"Small molecule";"";"378.34";"2";"2";"2.81";"115.61";"6";"1";"0";"5";"N";"0.37";"10.95";"None";"3.38";"3.38";"2";"MOL";"-1";"28";"8";"1";"0";"378.0852";"-0.48";"NEUTRAL";"C20H14N2O6";"COC1=CC(C(=O)Nc2ccc(-c3ccccc3)cc2[N+](=O)[O-])=CC(=O)C1=O";"HFQGAOXYGGQZPA-UHFFFAOYSA-N"
"CHEMBL3609780";"";"";"Small molecule";"";"674.92";"4";"14";"6.98";"102.43";"7";"1";"2";"4";"N";"0.25";"12.65";"None";"7.65";"7.65";"0";"MOL";"-1";"49";"7";"1";"2";"674.4183";"1.66";"NEUTRAL";"C42H58O7";"C/C1=C\[C@@H]2[C@H](CC[C@]3(CO3)[C@H](OC(=O)C34CC5CC(CC(C5)C3)C4)[C@H]3[C@@H](OC(=O)C45CC6CC(CC(C6)C4)C5)[C@@H](C)C[C@]3(O)C1=O)C2(C)C";"MIJWQEJJYAXVBK-UQMNYXBJSA-N"
"CHEMBL2391709";"";"";"Small molecule";"";"319.37";"60";"70";"3.47";"80.06";"5";"2";"0";"3";"N";"0.60";"12.01";"7.35";"3.49";"3.21";"4";"MOL";"-1";"24";"6";"3";"0";"319.1433";"-0.65";"NEUTRAL";"C18H17N5O";"COc1ccc(N(C)c2nc(N)nc3[nH]c4ccccc4c23)cc1";"LXPCMMVNRMVBIT-UHFFFAOYSA-N"
"CHEMBL4439105";"";"";"Unknown";"";"613.75";"3";"4";"7.31";"83.53";"8";"0";"2";"17";"N";"0.05";"None";"8.92";"7.76";"6.23";"4";"MOL";"-1";"45";"8";"0";"2";"613.3040";"-0.06";"BASE";"C37H43NO7";"COc1cc(/C=C/C(=O)OCCCCCCCN(C)CCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC";"QQGQYXSYGGIBSV-VHEBQXMUSA-N"
"CHEMBL394980";"";"";"Small molecule";"";"687.79";"2";"4";"4.98";"139.71";"11";"1";"2";"11";"N";"0.22";"13.67";"3.24";"3.77";"3.77";"3";"MOL";"-1";"50";"11";"1";"2";"687.3043";"1.67";"NEUTRAL";"C39H45NO10";"CC(=O)OC[C@]12[C@@H](OCc3ccccc3)C[C@@H]3[C@@H](OCc4ccccc4)[C@]1(OC3(C)C)[C@](C)(O)C[C@H](OC(=O)c1cccnc1)[C@@H]2OC(C)=O";"FGMVOGJVFMNBBO-RQBJGGMLSA-N"
